91,34,54
17,33,58
46,60,15
10,29,27
33,35,47
51,74,34
29,83,39
58,72,47
25,20,98
76,56,86
78,22,73
96,20,42
13,85,58
37,78,42
24,22,22
71,47,59
59,44,17
45,86,84
64,42,15
24,22,22
53,28,80
10,29,27
49,96,41
10,36,44
74,11,33
12,71,92
56,33,58
79,73,28
10,36,44
51,36,52
91,29,11
44,54,73
55,45,84
59,30,81
29,83,39
83,35,95
96,94,16
45,27,33
83,10,27
15,59,80
51,84,46
74,27,39
69,92,36
29,83,39
51,62,87
15,22,13
95,37,46
56,26,80
72,11,24
77,85,15
29,83,39
63,25,77
51,74,34
64,42,15
89,48,90
72,11,24
37,50,75
80,38,14
18,39,13
64,42,15
97,24,93
24,22,22
47,45,59
12,34,45
83,10,27
76,20,48
69,14,60
97,87,73
69,87,48
55,45,84
42,49,98
87,64,99
80,76,98
